Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2019,4,107.53,11.418480555555556,63.22600000000001,7.489424118666054,0.2550682983477511,0,1,1.5,0.2263578378085821,4.077232708746215,0.4703773685458222,18.689361423336777,2.25,25.7133293384374,-24.43561360927205
2019,5,107.43,14.35995497311828,32.522,14.216634184525317,0.2142579824080417,0,1,1.5,0.2211544122908311,4.055057902024047,0.4734777498394368,18.691253156593,2.25,25.69094322074731,-24.5250834491374
2019,6,107.33,20.488104166666663,45.854000000000006,21.41793010474886,0.2321307121395099,0,1,1.5,0.1907514479161766,3.9743879524111527,0.4739318169530775,18.68835546546343,2.25,25.57742668274384,-24.967425551849388
2019,7,107.23,22.909260752688176,29.896000000000004,21.34108242526835,0.2269733830623281,0,1,1.5,0.1712312121879621,3.868214051972982,0.4701631727246816,18.67957265290077,2.25,25.439181089786395,-25.51133883627288
2019,8,107.29,22.37980510752688,11.514,18.996583608776657,0.2806390266196592,0,1,0.75,0.1534158514484313,3.842624434939639,0.4650126512632868,18.668969050144867,2.25,25.380021987796223,-25.742242646915493
2019,9,107.03,18.3855625,64.83800000000001,10.05319015566192,0.2088646042979162,0,1,0.75,0.1331545612159531,3.819751621087476,0.4614109684567734,18.661325502929536,2.25,25.32564265368974,-25.97959307394393
2019,10,106.93,15.35627620967742,30.098,5.673013409254305,0.297823768080934,0,1,0.75,0.177588325621076,3.8792154239523424,0.4583087442330648,18.65506688751936,2.25,25.42017938132584,-25.654753404495303
2019,11,106.83,8.784636805555555,119.98799999999996,1.41907599584611,0.1641352654126111,0,1,0.75,0.1817874265293158,3.919158835390884,0.4594790285210481,18.65535772775223,2.25,25.46578301819348,-25.509098983011903
2019,12,106.73,7.675431451612903,29.896000000000004,1.1695752764161524,0.1937298503716066,0,1,0.75,0.205464629297462,3.98366613379921,0.4607944338321979,18.65604951344322,2.25,25.55597471037209,-25.20524111757416
2020,1,107.8,5.285847446236557,38.986,1.0070003216204224,0.1655920489256468,0,0,0.75,0.2036161191198509,4.026337425075128,0.4630212885917502,18.65774262940983,2.25,25.60071746219656,-24.99799239259981
2020,2,107.74,9.723227011494256,10.504,3.397971018587573,0.1237127655560219,0,0,0.75,0.1372018447156956,3.991743132746484,0.4650477155353683,18.65797157417024,2.25,25.501964267167786,-25.35541780844519
2020,3,107.6,9.555620295698924,100.59600000000002,5.060721124241758,0.1982145346600789,0,1,0.75,0.1666609561815593,4.043426457900669,0.4645384166367214,18.656402092859043,2.25,25.58102792357799,-25.03635240637103
2020,4,107.5,12.685195138888885,61.408,3.966719051790426,0.2812160019755455,0,1,1.5,0.2471222985513099,4.065449868393002,0.464807579879963,18.6550782307698,2.25,25.68245797759408,-24.637796368158327
2020,5,107.4,17.77478494623656,39.188,14.41172473022779,0.2511651836276988,0,1,1.5,0.2251298369663173,4.022161121835216,0.4688738252015008,18.656681052270176,2.25,25.62284583627321,-24.86807144493852
2020,6,107.3,18.40657430555556,47.066,12.495505351943518,0.2591509164231309,0,1,1.5,0.2194052771547049,3.976722822084928,0.4707514794130981,18.655854050753703,2.25,25.57273362940644,-25.068534741404136
2020,7,107.34,22.230161290322584,9.09,21.811177141499417,0.2399629575801078,0,1,1.5,0.1870721190959011,3.8832050429022247,0.4700095869814447,18.65063982120809,2.25,25.440926570187663,-25.57463929856329
2020,8,107.1,21.78939516129032,32.926,16.394468608411493,0.2367665497167398,0,1,0.75,0.139835932582007,3.8382460899377526,0.466591973855766,18.64240393830644,2.25,25.33707793468196,-25.9990861324042
2020,9,107.0,18.80441180555556,28.078,12.815579730877577,0.2674567679376829,0,1,0.75,0.1528614210637082,3.8446378186400585,0.4616155273916582,18.63320436859078,2.25,25.342319135686203,-26.00744608834837
2020,10,106.9,12.888693963051937,30.704,4.5851050142053005,0.2301328205935844,0,1,0.75,0.1693521778163602,3.888264626348639,0.460771960958443,18.630389747929105,2.25,25.398778513052548,-25.82159189645505
2020,11,106.8,9.865588194444443,31.31000000000001,1.35273373934728,0.1657688860520215,0,1,0.75,0.1697355828507453,3.920509720466757,0.4614941017110334,18.63006598785332,2.25,25.43180539288185,-25.724308096215065
2020,12,106.7,6.526835349462365,67.67,1.2201856139253997,0.1277744101020262,0,1,0.75,0.1770327625923858,3.9551360488345937,0.4623528788575381,18.630458679339224,2.25,25.474980369623744,-25.58849901834348
